61115498.1472878	51773954.0904943	74364367.568787	42844478.3234611	18664089.5017351	26430187.2698902	24875683.4002996	24950874.5341823	28646369.5283175	41620840.9131408	31124002.2157589	35674273.2288128	22761413.0821217	41420771.8744608	22512794.6179641	47987929.7553943	28554229.2928466	28029497.4693462	30728278.8443395	37408924.6937468	32690821.2052212	29876002.9508065	38412763.4351801	31187258.0861805	34489942.558217	32650806.9057223	34045835.1544808	22718886.3233355	37202232.0096597	33016677.0668666	32819464.9684459	26799915.008737	30996280.4269138	33277741.4484724	27921800.1039913	28393255.15151	31343119.3474845	33134278.1218822	25593357.4737864	30195573.8983809	31082745.5337539	26641214.7883925	30287600.6486447	27461721.6219293	30881829.1095029	28116899.7681465	25538004.2505709	26050577.6183573	25819394.3707113	32666429.7664561	27072354.2467118	23999033.7867095	27807956.9953718	22948533.6962579	20162487.9595394	22549190.431162	24009735.44052	25306225.8708579	27233955.9304553	22710528.3272848	27110950.7989015	25803502.2811146	21075411.0350429	25293204.4264175	19493684.9940814	19531509.8335706	25622377.9433092	19239689.9870425	20596130.226479	22169422.6320842	21196218.7166569	20399534.3054738	20919794.0974119	18246903.6267365	15913532.8433796	18114584.1445687	21016056.7496455	15123650.6413632	18669726.730259	16586422.3252003	17947137.1564462	16861952.3165627	18968023.8641423	18399044.8189895	17253229.9394303	15667512.7629994	17320309.9010191	19082719.5251326	17111204.1350451	17712184.8356697	16135207.6059543	13457047.4833086	16464296.0725269	14598042.0583795	14390502.2146682	13619354.3617634	14433405.65967	15174829.5380578	12028733.822091	11015519.4506801	13254966.4095546	12612994.5962515	12077651.5707848	11146957.0262678	10294155.1960705	10947630.7222403	11586645.8307511	12027855.7049902	12792476.6397825	12057568.7631062	10792424.8255446	9531645.66346507	10757940.3211425	10923831.6921569	10279567.8345006	7736267.85893807	8846781.55405123	9020525.22948664	8369409.17973408	7463593.65829089	8549848.86739691	8479243.85882958	8223249.24996488	6972400.94856514	7318632.27358	7166774.86212426	8994111.51206672	6755406.42833347	7671056.93513347	6948711.63885931	6420649.7578926	7214720.82833312	6932366.88214314	5820086.56431063	6893684.05312134	6621510.89272025	5718739.77864566	5997676.94922435	6072887.79796336	5285691.68462225	5063388.99165317	4888148.75442453	4759672.14539448	5312165.62479609	3973581.66823005	5071439.26053675	4858736.55370027	3746812.35925491	4013857.72694338	3308611.67118848	4080435.58825786	3774930.07485619	3809896.47441857	4717150.3744935	2800716.04454157	4086396.91773105	3555458.20093035	4617996.5929817	1992029.28232457	2790070.93207489	2073988.02009836	2356300.76855347	1610128.52584049	2476431.68603896	2487107.52558038	3327551.25874736	2580411.01102538	2385552.97576639	2847088.47309518	2702819.43221149	2827255.75132164	2854249.17622621	2148649.11800939	2694684.34689682	2463995.38319464	3717550.37187665	2277138.62221066	2581383.01554037	2185652.29412532	2187296.33580015	2546994.8348492	1787765.8561328	1713748.85525928	1570369.72009626	1916036.66288331	1835391.46093602	1636355.04663108	2326933.31698246	1935047.68671999	1220873.86003943	1700631.29041749	1921437.99546294	1434050.62579422	984787.591687277	1707801.06979237	870127.772834138	1102589.31125769	1889015.04835591	1521925.20715235	1474730.48575433	1138491.92326126	1507152.84980159	2181686.52590468	1362730.86203521	867060.560863238	750116.710293636	863455.682733168	1388648.54577868	710489.382142378	1083771.01636721	1081391.53912739	556695.129323085	1257939.983366	1047680.48031529	937661.644541814	825634.219166851	1184024.01070849	506419.059595239	910964.437501776	654024.487251466	771269.070300789	850566.897304291	994596.618318289	895570.356743045	756072.240729639	868927.493058915	520932.945360244	630623.45475227	368045.041912094	647811.942397951	670665.807320963	403667.314368028	833119.551229749	612138.482394319	1191726.27135815	796372.146650957	787986.47943358	461838.4570552	731883.831098003	657759.916676251	967370.679976093	562619.557291271	345751.981578728	472954.019095781	375404.728108839	623774.694734989	298913.656125674	328817.988463364	537398.435036864	477668.865885688	219619.456209588	543398.168073008	645181.145070362	440013.131010065	533465.564547306	180676.382097288	526704.741640206	398024.387951975	409951.863453781	325430.86629126	440814.730339461	458666.778861215	553761.2595121	383898.295535711	215798.660959573	342189.874722699	272582.472853693	76677.0753663922	391411.821703701	613206.403716273	459541.443296999	349122.173495041	428688.052812044	332547.847769706	399168.289907284	308771.668878871	494623.46250067	487801.093159219	576438.406184174	427289.243047433	456761.553691716	453119.633251193	195350.851739156	258196.281545381	478414.094859328	411592.025760203	282592.59094495	431444.459221654	431538.596864643	478824.220538329	365752.454280035	361419.81923542	460199.900145686	374616.933831214	245822.12488615	396831.458074692	121345.580572002	488196.356277819	383094.033996695	381110.859424153	463724.072022978	282698.344807154	600684.526733771	516026.296047041	222552.479688032	339625.326311895	423048.696314003	314952.893135844	330565.817791482	504573.349105563	421681.825514869	348565.213301061	217918.875862117	262969.762411888	301584.972223763	235033.237792002	292512.547019135	253528.325967442	207968.215415452	358786.621845947	318506.314895185	263806.23724776	292799.064674402	385324.395851051	397087.244901962	335337.495560372	360970.55426088	291474.756682199	480314.199048171	298426.333225831	147062.678077192	211125.023728787	480905.287000029	262247.786776673	392777.852490351	227405.973398937	251948.122046679	287813.40558389	246120.717654187	187839.573185439	346133.476184395	394168.837712674	275583.523521009	290368.07494698	357334.281443532	315936.749629304	245246.428911767	214126.70355615	217620.597907205	357384.351905476	227107.652542944	308875.633828422	223084.090573197	221944.600489565	453900.831579427	161603.295977901	201048.078730654	280960.341159814	260671.432098942	250057.848283565	102616.148773014	307759.014557562	160151.990097096	300212.98397516	197697.777414785	82567.4861367715	213631.736364988	242524.086742827	352726.158456489	178282.205524678	263964.488497014	256031.297679707	252016.140402397	153004.255949045	203025.193404955	91655.7050047414	154782.254161225	419878.91899878	173922.397060615	296511.851097156	213725.462007305	273280.671322037	213285.966386263	120147.446520332	193045.294248307	182502.937214444	177599.897234924	181934.584303714	228488.070049079	348964.058358902	219850.043975801	292481.316525369	164071.387174825	227499.068588116	224930.834143959	44987.9906902079	363159.175079629	227862.810190956	202060.978441538	223181.236709186	182754.198127856	224019.469753811	247364.105223475	176353.237932437	215738.177945346	171122.432649362	221805.077367477	226136.095178226	233917.378580457	226212.92155053	172354.599716027	226209.869389955	314431.800746742	187526.000163284	149432.020853207	181058.015290893	228260.392711379	137737.71620202	77276.0210571015	171042.8630098	269629.265858601	179602.953137917	237419.051330814	155158.824121681	154870.007370072	306805.348640172	289854.578507145	240700.387469978	214690.728121492	100051.786151816	183166.512322523	165918.966368894	227966.399535899	93346.8270446653	268978.617226492	109043.543757962	365222.892017168	155315.738829535	211963.726070241	222114.396531033	286074.909357329	259069.033559845	320119.663887807	110147.180455945	182326.001407947	142022.939586189	232452.05237176	175461.05312592	203236.473160301	167577.852935225	220576.470109951	121698.069605012	279801.607755481	208512.384329762	175450.818051704	235432.843211811	108327.658908777	176904.07443582	73173.4252911253	150134.205934152	179692.029418308	153918.028531131	179595.858530276	198107.754475125	172195.978086193	124644.955791108	123697.888401513	112650.372190527	183103.041592325	84639.319190201	191258.334764043	120713.948850558	144308.133958571	124515.934961834	146921.86081473	158990.784322552	149681.040388244	144382.562136328	100715.976449192	104329.991335195	93270.6568426717	206503.249150862	115483.376742704	81388.0614530938	160148.456985784	120935.832125067	177228.168423347	89837.771192115	190984.636351983	60379.2673064962	116068.618471208	104482.127246145	169713.691367728	97506.4901058523	178388.778197659	118503.25281935	217992.799106693	121794.71112159	181216.818808068	158241.170717374	151622.495843729	127727.845457027	142647.289751139	130259.614460487	191238.610695571	182526.651223251	85917.6088223563	144110.674860814	56603.5163026911	153990.50810207	143835.676941349	183720.418142781	101825.106185318	117979.486124851	121119.4444327	184393.823432015	126272.938257923	176260.865313849	169961.667629043	105447.637053374	253103.781870987	130723.917752496	116327.046541873	87446.4833193189	107435.396451767	181840.876900656	95819.8293933611	113601.736632909	119262.178261564	87653.575372461	123056.996288781	118534.602603675	129280.032843397	170775.879219166	101626.926064504	64686.4927912137	148933.359481417	164377.499222022	149196.382910526	94561.6740203708	134305.153814347	108285.526568191	134405.229964305	154451.995535851	53884.1894063255	77224.1641780067	216066.775284369	77444.0186311438	76237.2952930043	130673.708687417	85056.7811883668	86474.7031228122	74864.2317806754	55883.6227246306	107295.771109961	111538.57895743	114977.062152224	71362.37819055	90395.5335434465	111717.473543475	91586.3140281056	91672.7809712975	155928.946798476	165903.867776213	112815.268410828	94818.0736362196	79915.3647302355	109800.57147427	97374.0187426949	131703.962436712	90163.3270832985	114558.397737992	34466.2562352424	108994.88680095	97721.9235051651	141516.050502836	47072.2937853667	133229.778634459	127134.195593311	59744.3218302749	51953.7965144541	49379.5218949569	84027.8878515131	96603.1952155545	89331.8693082053	138834.283616476	77188.5706969876	139186.829386362	81335.880230231	58045.601890828	73421.236879582	75716.1318222289	94097.3963407579	107741.311080848	71494.5548184455	39438.0428406348	75376.8876136255	85867.1705220737	88892.1321031479	154651.627114552	93467.4158886199	64127.4269583263	56206.6512610451	46688.9806182111	99526.5073484046	67247.0807918576	119651.470686931	59816.0413231873	120640.393888988	113590.608380414	94758.9061480897	34720.5198794999	85959.2436820822	36489.7407397931	36407.7486719022	43978.4198030223	72652.7924690573	94419.1743213405	41324.9901590894	93646.8155540664	52236.2672211939	71820.5140258279	107979.246247453	182378.591771253	52786.8072440566	118237.176736466	110867.399946744	130229.379881117	33866.9144257903	92292.0901654824	35763.9742240824	104255.476718541	76901.0687677327	61101.2463586262	78657.6559039613	108211.317037345	72076.5532060601	86872.4339976975	133831.273038252	72854.8640548452	35517.0634222466	93085.5945026457	94767.731969317	83282.3258651288	142908.818555903	45402.2433394059	55900.7079978251	26881.3051067566	142316.690261229	96330.6382653347	72113.192034049	54592.1822862395	69783.9609305567	63278.4509949649	50830.2239926166	35037.5853442985	63230.1109675806	110258.530469491	91696.3645973205	51627.9442192665	56340.415573367	48867.323688487	71133.3862275799	93649.8837733316	116685.101529124	55716.5646513231	104191.912018801	67782.5123135803	40857.4247271596	54484.6943438234	113052.605932356	26618.0449285025	63951.3074211077	64128.5056639993	108870.141653803	71257.4472890308	79872.4365517171	33320.7562610545	56115.3405539839	93804.6797951859	45490.368440105	62350.4323868588	72401.0628583093	80828.6469097201	68548.0990604855	59940.1118630908	90124.444384068	43644.7330990813	66814.6450972891	74735.8830111571	58726.5770703922	36149.9687969824	26319.8988266939	98122.3104623435	75080.3347764646	73748.3402101322	67594.7128757117	75497.8610380252	66241.740638797	13443.5007331283	67522.4180309496	63640.1334613616	63186.9268726495	79948.0589774408	87209.7418730356	32998.090938119	64207.4383030458	38493.8487515256	59787.5670002076	48238.1673455382	75229.4391356541	42270.9580271093	69035.1795271832	26110.3467525985	44775.7386907578	60166.005004953	102182.893652112	91068.5601241706	59631.5672619935	41348.7516975334	101411.919465489	51873.997486759	89402.6829406954	56608.1282263494	38858.8327014092	64154.1613642269	62785.5333461411	52384.7751863608	56810.7719913902	62336.0283454176	78201.374402468	77388.0014290928	61141.691812488	97708.1307157421	67901.0856160031	69522.4265152357	22577.4790569356	66847.2543112355	37689.4308036591	96452.474390941	36215.9424154628	63237.9601693598	81574.859233081	70831.9007697928	80706.7079976157	93367.7707868851	48393.5138385154	72519.8552988053	106767.112069924	126872.096706529	31857.3163263637	39292.9146344703	113079.807654559	24324.6909339584	62221.7569725363	29961.4605895034	38434.4114832817	35921.7973534326	118810.020580301	120137.610334938	100290.512499178	53870.5395910869	52330.5450636921	85535.1117535361	28652.3339234047	53255.3771470799	39979.7531344121	43484.0007745077	49128.8531434783	51922.7565219212	57807.9381795418	32546.8717458901	60855.0490645532	45557.3328649859	55207.7671831787	30384.7934980742	30096.5040773488	50279.2657292818	55824.593447732	57421.1312976497	51388.1676655947	47127.0444969445	30558.6776393947	38236.5309557571	32184.2721272209	28003.3549452971	38510.1107906652	51130.3251645618	65928.3569234288	79585.6241102899	60597.7287951732	33303.9352177799	44346.6092085859	59243.7243588727	35465.4062363358	58053.171165566	19599.8956189214	80089.0236895588	27318.364756794	64673.8075378498	52996.3638692011	51025.9484299338	28914.1559872125	64891.0761136366	45100.9399126704	90284.7499604915	33065.9439166655	50952.701819292	61951.0520124982	42822.7611960667	29092.0581742275	70873.9082370994	33384.1672477827	35429.2982999843	51482.7542587165	32867.5612236926	44849.1036387563	64447.1414256633	30595.2846032533	31973.7645921667	38206.0667344646	35907.8638668355	38204.169923685	22811.6204151265	46040.3584168051	35927.0265270496	23953.156259875	37322.2824209466	40757.2194539326	61137.7523654525	39542.8063565715	26575.4063864413	36832.7083013296	76572.7990251327	48659.1177010551	29016.6383094733	38452.893839018	48095.0086240905	68548.2840712315	25550.472122821	48032.3808941926	29922.50088669	47523.3286471253	29227.3040449788	64025.7696900541	37785.9816317076	59219.2930744443	28928.5113322057	16200.2126836673	44298.5340300341	47942.8054260303	32701.5795155511	36947.2637549309	27077.0039094092	34629.2164220247	56300.7080109516	61768.5112253986	62596.8892183035	36390.7236514004	71818.2405915577	38301.4939161643	38877.7001527524	13233.2168477083	21401.0946073524	59660.3941048896	47495.1325003163	51412.0625180076	41813.6144674984	27403.1097581325	68031.8143809155	19027.7200053274	26115.8248766599	45982.5982969283	41555.9375858969	49268.3939373892	43186.2393921847	46348.9241989284	26302.9908748128	26152.5619804818	27403.9310934366	25675.5443196715	27169.5898440502	25789.3088807475	80512.6395028472	34675.8279893496	38108.7283401548	34872.4966547128	19244.3011546658	67576.4859989218	21624.4893773999	38883.8950292374	40032.683968371	46009.5605979566	23538.955621609	35540.2236528352	25119.4222556506	9572.17577588579	33730.9451052183	24855.4111118467	41152.4601861505	21654.9215665046	43254.6507754001	80512.4591569266	64774.2963806568	19540.5440705349	24220.0648288906	36793.5141067127	30492.2179276364	48968.4307739345	30996.3347505458	28947.9566419014	54948.1573788055	37161.6463364303	41220.3296747212	66395.8939649068	51889.4525516787	51660.0936874886	51417.1235511024	27852.581177778	34163.5323185732	27014.5986948423	41854.2654991723	17386.7742129754	49773.9699706167	16985.0768925018	6296.89337552565	26506.5670857854	39163.0212801503	31167.142797879	63340.9240381031	54913.8535914324	30991.3863320897	28469.4289967971	34869.9210452289	45492.6257164067	72342.1436745481	25723.289824755	45549.028500187	27632.2236570596	27482.8304941273	28072.8600943234	30618.4307467328	25756.4636560999	35879.4222273502	42433.7301139051	37235.1297239002	28983.8165089183	15275.3783698432	17458.2973114274	31246.8753566507	12693.2382453897	27112.4412216885	31856.9030255528	22486.9278647107	15600.8524992211	12409.8668556373	24253.7224342973	29170.0602607828	32441.8358103041	17996.2349181606	47137.7700504607	23783.4914651155	28767.9722260671	44711.902852845	11842.0801388759	11673.5516850801	28364.788511929	31439.0614490509	31504.2164845165	24786.2330295544	31362.0733398376	34259.7496099653	11611.5847737853	36460.2824497413	21347.1801902163	76191.4072777424	38578.7108232911	35320.4278276162	16712.9855445482	37478.9138301895	44705.092629164	31755.8283808959	25199.526224457	16797.0398033407	23180.1886558331	21547.5319533709	17292.2556085282	38401.6573141943	30467.888649415	20342.5084028114	33071.9978224925	28328.8747546497	46976.6485896847	32868.1311027776	28404.460785154	21290.2517114261	26472.4623688426	47113.5209183759	42468.3471242411	13567046.8951392
