76125333.6876778, 65015188.1093398, 20060890.7077597, 5381926.26629917, 3179742.98522032, 1226877.6124829, 720790.408280561, 470911.847797748, 631140.662219824, 364978.72386777, 227235.157263788, 23009.2964791271, 46354.5335001682, 128044.777537482, 54958.564787956, 17449.4177616863, 32298.6968817261, 12526.4298554968, 23061.1939825956, 12398.9205378858, 5871.79657305212, 8829.40374879216, 5530.22699674693, 0, 2414.71376999394, 11.2189293859517, 32.3362883959857, 0, 0, 8.76330632017405, 0, 760.956650053879, 3687.64486828599, 0, 101.690658635252, 972.946330462807, 0, 0, 0, 0, 32.4299108593123, 990.783442169288, 193.04307619217, 1530.94926001518, 8.61004289986952, 121.314173691208, 0, 2.69379030149708, 0, 1038.17052164424, 413.153253897699, 0, 890.902967350622, 0, 126.0866939093, 0, 82.7976198639827, 3.27272844845214, 0, 0, 0, 0, 0, 0, 168.741284677236, 25.8089586516556, 0, 0, 0, 187.113629287079, 0, 0, 138.24248048129, 19.5323755382849, 0, 0, 29.2520673445237, 0, 8.90068332784705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84822476215267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68809757.5564752, 61113240.4860921, 20401432.7150694, 5243024.78522088, 2792165.90625831, 2049679.40001748, 921085.845829728, 454847.582918206, 430077.365711071, 345940.748939665, 238726.634375322, 45222.9349114891, 50550.0921374005, 64059.5141093439, 86811.6431586723, 31824.5074041954, 69202.1726492852, 20600.3257536361, 51413.4738398545, 422.65680349588, 403.849302417259, 0, 0, 4507.8754016447, 130.013322862659, 153.183644224045, 0, 18.621061722737, 0, 0, 10.9624211280721, 108.085325711911, 515.489162692654, 0, 0, 0, 528.225435360368, 0, 3193.78516942812, 2007.66811818506, 735.394256616744, 0, 16.4023224659434, 0, 807.144872525124, 0, 0, 0, 57.4222696994487, 0, 258.280390717383, 211.133970189607, 3.0760028113541, 8.00787208618609, 0, 103.212559173542, 84.5146317870308, 0, 0.00015610575629155, 0, 16.8455852291694, 0, 4.10760725179006, 0, 21.6926382509164, 0, 0, 98.8223487878749, 0, 0, 0, 0, 0, 0, 0, 0, 20.3139356559192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73166289.1822915, 57415705.967535, 19748692.2158797, 7450930.04057339, 2760981.5979271, 1612445.86808219, 1036041.57250101, 835393.937898449, 410441.80097343, 204277.203084108, 200785.998399096, 98277.2357708106, 90524.5337954588, 32893.2804639599, 63605.331554278, 58938.19852934, 12117.8075984815, 1644.06364644249, 7659.15801605279, 4828.00120528115, 47.1716847140447, 228.41840993719, 18083.1663054785, 3832.42102878748, 662.019935380996, 615.591935751009, 575.629565006796, 193.321792494565, 75.2995285412902, 0, 538.431032612976, 18.4885555289583, 0, 0, 0.14555941861413, 755.667568133306, 0, 0, 1737.53188340551, 198.91514099451, 1148.46903270612, 934.538526613801, 0, 892.536795080597, 11.7910201813581, 0, 448.876072222081, 4.33216971456307, 0, 0, 4.19302568008722, 10.3331257343393, 0, 3.87487150230783, 0, 0, 0, 4.38259735928743, 0, 0, 0, 0, 0, 0, 0, 0, 120.343660301679, 0, 0, 0, 0, 0, 0, 1.77283026282383, 0, 1.73412872352628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70675416.2632539, 64368878.248046, 22942949.9355226, 7394540.82511802, 2107672.08452545, 1693996.77037978, 1120060.19427733, 859524.629761923, 331768.737060165, 399700.399692165, 132609.53757347, 124845.199736448, 126639.982218964, 56999.6132291074, 26925.0996094953, 65537.4298887229, 22584.1806393511, 12087.8387771246, 23766.0201802665, 28487.9767487309, 6362.45689716462, 5563.45653440525, 0, 201.997875732988, 0, 1602.39089690313, 7520.11418373803, 156.57322589492, 322.94530662112, 1934.51282194397, 523.949339384632, 6.31173043540274, 0, 0, 0, 35.3942301956907, 1117.70433704226, 1131.29683734551, 3781.51392543779, 69.3291491385023, 34.4882468319406, 16.7221573072785, 435.373897951401, 483.771583619773, 14.1492242176297, 600.179147601844, 389.87763727177, 0, 0, 0, 0, 0, 0, 95.6717148446666, 8.58379001246608, 0, 13.6118612647063, 0, 0, 9.74661604082424, 0, 0, 0, 0, 0, 0, 0, 0, 3.28384283043004, 0, 0, 0, 0, 0, 32.7506254757453, 0, 24.376722787103, 0, 0, 3.88648118060631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74101186.0485855, 59982063.906664, 19762405.9695934, 6781192.92756105, 2519545.50925385, 1783279.74423925, 1176570.93665255, 519439.252472418, 396623.336772185, 237491.400331212, 187224.80618504, 135525.492559934, 63686.4159647409, 61883.3189893524, 53671.8514513047, 19587.7302604781, 5931.22398068751, 18988.6229546257, 24726.5145433861, 13936.9484956144, 0, 240.270665961108, 6606.56269928688, 866.218066854085, 425.339733670884, 174.95437850391, 26.5280531887416, 8069.7659334694, 44.0219472914722, 0, 657.862360007767, 3837.8100766934, 6.55291060855455, 0, 30.8154057097933, 35.327163689609, 74.9557480219039, 64.2371254555065, 43.0787557607847, 8.01651713959684, 0, 0, 0, 10.0051625764816, 7.13558119019059, 0, 2.95789626186121, 889.885418043974, 0, 0, 15.237254268493, 37.2054198145949, 0, 22.9673446943946, 2.67545068094579, 0, 0, 0, 0, 0, 0, 3.46703734732668, 0, 0, 9.06524201269453, 4.11838333921603, 0, 0, 0, 0, 0, 0, 23.9557277945401, 0, 0, 0, 0, 0, 0, 0, 4.60655315394563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33771498959708, 0, 0, 0, 34.5465871556135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68218600.8408553, 56483003.8588684, 18667219.0939718, 5834204.54658298, 2443802.66153052, 2473984.06004742, 1020083.61340357, 533706.250621702, 656778.206958862, 485545.04490198, 136703.941621348, 130190.288168314, 149254.284982436, 52979.3454586442, 26443.5575030427, 30167.5170116394, 16985.0658505693, 27999.6411157857, 13695.9572290224, 10359.8387728151, 22.6703154208992, 367.597038072877, 8.46070307012234, 0, 3803.25830180055, 3630.88394997034, 0.000141935117518649, 0, 293.109911683681, 5.85808115137987, 68.2972798742828, 153.24925356833, 0, 2900.79819761888, 1928.32151797034, 267.939316687937, 0, 0, 838.835158798959, 0, 0, 0, 116.9172066974, 55.931655964563, 0, 0, 3.13294808059542, 4.67445771220006, 0, 0, 110.248225876287, 175.944975158006, 99.0910721037403, 0, 130.867881662277, 17.8241849370941, 42.3029578670176, 0, 0, 17.9358374564711, 8.85788178674781, 0, 0, 6.09068871978206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76179321267049, 0, 16.5024110412342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9045575450481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66473886.7350789, 55875885.4761498, 19495604.2518287, 7089868.49128998, 2028161.1748784, 1910087.24875457, 1129609.17527713, 546111.717606823, 274049.069953277, 246200.442851491, 84661.4724992249, 68886.9896265225, 103266.402492941, 40754.7098801068, 60486.5364984772, 23900.8833327439, 26035.0949475887, 6463.13681528071, 15486.4152784772, 7818.83758339322, 7369.24238914696, 190.946607875708, 15364.400867896, 30.3563867539893, 352.544371253042, 1363.45567346849, 0, 86.2395993202142, 12.1878305615783, 788.697568815664, 0, 2689.75031079937, 30.1871527932325, 10.1975065794752, 84.5183781117067, 1952.64499605646, 0, 25.5028195303413, 244.741160818562, 3.249161186278, 53.1025721762229, 25.3310591834583, 611.595501932098, 1154.80628750738, 8.05181778105205, 0, 58.7162453210849, 0, 588.017854083678, 0, 0, 7.13219111450061, 0, 0, 0, 0, 0, 0, 0, 417.914028374166, 7.14417257578145, 0, 2.42493525199779, 0, 0, 4.94206000705923, 0, 0, 0, 0, 0.0523752854230385, 0, 115.202067067742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65824177.5416425, 57269361.4302132, 21206907.3837006, 5733252.84908604, 2903032.55006818, 2244797.81406581, 991203.939367315, 540221.310353478, 234232.249798321, 207766.20961788, 143343.727122291, 97566.2463727004, 77048.7829194724, 111131.964935268, 81606.664942061, 48686.8823742981, 68454.1097871203, 24316.355730587, 1569.17188880414, 47052.5520291598, 26.8054992899277, 117.346384547063, 20.3113289296226, 9.37668423261607, 84.6865714562051, 279.544261769526, 14165.1469392915, 46.3421703205634, 7707.52610808571, 8.06826325647205, 34.9370267442123, 0, 0, 32.22336347633, 494.588759463879, 629.722973444422, 38.0475715865607, 0, 0, 3.30550714400181, 54.4147460576412, 0, 82.529559812927, 1224.75828281019, 26.7671940047007, 23.783311749911, 0, 362.018576514798, 795.750310665395, 334.636620058486, 0, 0, 0, 0, 112.091702562878, 0, 53.3551968352467, 0.397728619860732, 1.86900327601417, 10.5447987218534, 0, 0, 21.1381934392324, 0, 11.5912291293656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8555572366473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05804115063097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88976564916578e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67109685.4205629, 56098103.6504451, 21627449.2350141, 5365211.47720334, 3072300.76724745, 1784620.90358299, 1045364.22702257, 585125.510623108, 394750.607049849, 254286.727036411, 190413.286995784, 102858.982574214, 78081.2734585212, 82062.5923846877, 36838.4365954577, 43006.981293892, 30772.3913247289, 7771.32020302892, 2966.17408691354, 4448.05158283802, 9846.19323219633, 2177.39567400242, 13806.6413262241, 8572.19625329328, 16912.6577377173, 100.420250228832, 0, 1675.75299458185, 89.1315271580074, 4.43204973661579, 8303.33638956886, 0, 1434.58638003328, 606.687885492306, 712.207813627987, 0, 0, 79.0277682007518, 204.114400154474, 195.947094285081, 226.854330134459, 124.738173118826, 0, 100.944738582745, 235.277986300864, 115.916058373493, 0, 0, 0, 0, 0, 0, 0, 34.6641470825777, 0, 31.1636458920123, 0, 5.25911683114491, 0, 0, 0, 0, 7.97453437099885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97669211390501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98919227763676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66165834.3399129, 53996674.4986236, 21463280.1549273, 7239366.52983588, 3108126.74769754, 1442248.58015229, 1159411.31024974, 622447.365446919, 384758.981719405, 459886.28399663, 129096.932756258, 82270.8614094648, 174126.522512437, 89310.6062050771, 93654.8263790412, 26605.7561480608, 24086.1989972306, 5650.58184774357, 15120.0449955785, 63878.4055830591, 541.860855327432, 4327.13326802792, 0, 9.15974034708845, 181.18831116721, 308.316442470987, 11.1905138721912, 41.1076560654917, 47.658566914129, 455.766520796196, 0, 2233.7902689117, 0, 318.635528133794, 9.93272715990164, 485.047035679702, 1709.87590101543, 0, 0, 0, 101.282455269081, 10.3442176669516, 10.8471561243769, 4.00793172015779, 0, 7.99933444115295, 160.715288313098, 5.60934925464008, 3.53720927872574, 0, 0, 0, 0, 1.1188289574832, 10.3005480149593, 0, 0, 0, 54.8660624478797, 0, 0, 0, 0, 0, 0, 0, 0, 10.3286702944602, 0, 0, 0, 0, 63.9581527963854, 0, 0, 3.66928550214187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
