0.0103625, -0.00395118
-0.00330762, -0.00714277
-0.0104214, 0.0095126
-0.00195915, 0.0109307
0.0029874, -0.000602721
-0.00536306, 0.00434646
-0.000145821, -0.000324483
-0.00508338, -0.0013926
0.00074684, -0.00498697
0.0016533, -0.015261
0.00270651, -0.000110174
0.00148469, 0.00065437
-0.00875997, -0.00578355
-0.0150761, 0.0100124
0.00950929, -0.0131102
0.0105703, -0.005018
-0.00688553, -0.0154278
0.00593877, -0.00516076
-0.00585356, 0.00602052
0.00067736, 0.00282312
-0.00478165, 0.00391488
0.0174546, -0.00192083
-0.0152124, -0.000540118
-0.00705782, 0.0111583
-0.00299588, 0.0140398
0.00362251, -0.0089885
0.00228138, -0.00617544
0.00394002, 0.00573583
-0.00466502, -0.00335402
-0.00152192, 0.00207484
-0.00586954, 0.00625429
0.000442378, -0.00454518
-0.00393578, 0.00213014
0.00979813, 0.00303383
-0.00193793, 0.00324226
0.00177451, -0.0089532
0.00268236, 0.0068853
0.00253715, -0.00295123
0.00209893, 0.00650359
-0.00551186, 0.00224389
-0.0090727, 0.00621359
0.00302391, -0.0168536
-0.00660844, 0.0100046
-0.0242192, -0.00734589
-0.00547621, -0.000263095
-0.00378905, 0.0029516
0.00259341, -0.00381036
-0.00848886, -0.00740728
0.00755656, -0.00159369
0.005095, -0.00548321
0.0129147, 0.00352788
-0.00143268, -0.00509705
-0.00200173, 0.00214729
0.00528115, -0.00671048
-0.0113209, 0.00406039
0.00351392, -0.00338969
6.56661e-05, -0.00641726
0.00424277, 0.00399094
0.00609879, 0.0122066
0.00585276, -0.0139428
-0.000957142, 0.00332622
-0.013007, 0.0113084
0.00376601, -0.00694215
0.00920359, 0.00753273
0.00752531, 0.00186219
0.000170967, 0.0122722
-0.00719448, -0.00649873
0.00555082, 0.0107784
0.0031437, -0.00413223
-0.00126148, -0.00225268
0.00112589, -0.00327599
0.00420741, 0.00153322
0.00972958, -0.0013519
0.00603375, -0.00176415
0.00533614, -0.0168963
-0.000718345, -0.00821904
-0.00191565, -0.00270824
0.00753969, 0.00953195
-0.00579209, -0.00682315
-0.00225575, 0.00147607
0.000578502, -0.0112982
0.00845172, -0.00360823
0.00431186, -0.00820637
-0.00112064, -0.0141505
-0.00653096, 0.00699075
-0.00808794, -0.00648536
0.00702616, 0.00352208
0.0128714, 0.00211989
-0.00255492, 0.000990579
-0.00412529, 0.00976492
0.00336609, -0.00251738
-0.00110693, 0.00297132
0.00371264, -0.00494596
0.00335366, 0.00684681
0.00651504, -0.00730385
-0.000629629, -0.00889592
-0.00552777, 0.0169269
0.0143893, -0.00361288
0.00613793, -0.00474282
0.0073067, 0.0117905
-0.012615, 0.00323705
0.00186986, 0.00974065
-0.000764624, -0.00225821
-0.0109665, -0.0123017
-0.00407399, -0.00108052
0.00915512, 0.00144892
0.0262281, 0.00235054
0.00692247, -0.00944006
-0.00502975, 0.00455085
0.000475335, 0.0100772
0.019086, -0.0142102
0.00213998, 0.00716002
0.00523016, -0.000851017
-0.00492764, -0.00175955
-0.00423793, -0.0100993
0.0132149, -0.00690971
0.00877033, 0.00285247
0.00748916, 0.00745476
-0.000155124, -0.000487088
-0.00248346, 0.0109399
0.00328329, 0.00956724
-0.00292526, -0.00619121
0.00523464, 0.00453972
0.00931557, 0.00370924
0.00861136, -0.00790208
-0.0135485, 0.00635845
-0.00153337, -0.00602805
-0.00123265, 0.00815176
0.00915544, -0.00549631
0.00828609, -0.00726305
0.007567, 0.0021054
-0.0173415, 0.00898444
0.00663425, 0.00252485
0.000417658, -0.00989892
0.00370409, -0.00531351
-0.00501168, 0.0050941
0.002996, 0.00250938
-0.00728136, 0.00647828
0.00887372, -0.0153909
-0.000618844, 0.00128155
-0.0113528, 0.0097056
-0.0020704, -0.00524125
0.00621771, 0.00588033
0.00689692, -0.00101757
0.0074219, -0.00200289
-0.00303677, 0.0113601
-0.00366641, -0.00513061
-0.0113611, 0.00117482
-0.00601124, 0.00737825
-0.00594075, 0.00513773
0.00192826, 0.00180902
8.54161e-05, 0.00748228
-0.00891047, -0.0114392
0.00041786, -0.00624869
0.00303947, 0.00410045
-0.0011095, 0.00174047
-0.0115249, 0.0180898
-0.0128413, -0.000115027
0.00108645, 0.00316122
0.00259017, 0.00230763
0.00361066, 0.00912513
0.0122879, -0.00132251
-0.00870112, 0.00774571
0.00616538, -0.00547396
-0.00058664, -0.00167818
0.00819025, 0.00527988
0.00370681, 0.00596835
0.00764335, 0.00298165
0.00459658, -0.00661879
-0.00919292, 0.00558637
-0.00783259, 0.00655137
0.0112269, 0.00306641
0.00356967, -0.00130264
0.00531527, 0.00555901
0.00219868, 0.00297303
-0.00316748, -0.00637745
0.0040036, 0.00365161
0.00687775, 0.00170921
-0.012962, -0.0283257
0.0112486, 0.00189595
0.00372801, -0.0145076
0.00235702, -0.00658888
-0.00851599, 0.011355
-0.00810208, 0.00289767
-0.000163224, -0.00126606
-0.0034762, 0.0140275
-0.00567569, -0.0053717
-0.0105454, 0.00674515
0.00384753, 0.000702232
-0.00185298, 0.00853888
-0.00260678, -0.0017107
0.00574816, -0.0162777
-0.00556585, -0.00379409
0.00111278, 0.0113359
0.00432301, -0.0007045
-0.000914298, 0.00347488
0.00348116, 0.00472814
-0.0012987, -0.010862
0.0117583, 0.00650708
0.000589774, 0.00893535
0.00160798, -0.00498347
-0.0133681, 0.00574567
-0.00591161, 0.0044074
0.00649872, 0.00377564
0.00891271, -0.0178384
0.00875149, -0.00282975
-0.008881, -0.0044315
-0.00994431, -0.00334676
0.00334739, -0.00417023
-0.00245451, -0.0119042
-0.00626531, 0.000464126
0.00599209, -0.00543942
-0.00145363, 0.00915237
-0.0035176, -0.0107329
0.0135355, 0.00539724
0.00149989, -0.00181785
0.00907791, -0.000865057
-0.00297934, 0.00667337
0.00741906, -0.0182706
