0	0.707227
0.002	0.692031
0.004	0.67609
0.006	0.660156
0.008	0.644605
0.01	0.629408
0.012	0.614824
0.014	0.601043
0.016	0.587967
0.018	0.575518
0.02	0.563742
0.022	0.552673
0.024	0.542129
0.026	0.532287
0.028	0.522969
0.03	0.514218
0.032	0.505902
0.034	0.498127
0.036	0.490789
0.038	0.483789
0.04	0.477203
0.042	0.471147
0.044	0.46536
0.046	0.45986
0.048	0.454726
0.05	0.449887
0.052	0.445278
0.054	0.440905
0.056	0.436743
0.058	0.432853
0.06	0.429107
0.062	0.42563
0.064	0.422313
0.066	0.419168
0.068	0.416108
0.07	0.413263
0.072	0.410576
0.074	0.40802
0.076	0.405578
0.078	0.403271
0.08	0.401064
0.082	0.398864
0.084	0.396892
0.086	0.394985
0.088	0.393135
0.09	0.391384
0.092	0.389734
0.094	0.388178
0.096	0.386627
0.098	0.385178
0.1	0.3838
