0.002	0.31599427796745905
0.004	0.2709137953575065
0.006	0.232717683549927
0.008	0.2079758176740121
0.01	0.1832339517980972
0.012	0.1695454761094734
0.014	0.15585700042084963
0.016	0.14834276003843247
0.018000000000000002	0.14082851965601534
0.020000000000000004	0.13331427927359818
0.022	0.12580003889118105
0.024	0.12188093617296374
0.026000000000000002	0.11796183345474642
0.028000000000000004	0.1140427307365291
0.03	0.1101236280183118
0.032	0.10795445562893109
0.034	0.1057852832395504
0.036000000000000004	0.1036161108501697
0.038000000000000006	0.101446938460789
0.04	0.09927776607140831
0.042	0.09710859368202761
0.044000000000000004	0.09493942129264692
0.046	0.09277024890326623
0.048	0.09150469068312707
0.05	0.0902391324629879
0.052000000000000005	0.08897357424284874
0.054000000000000006	0.08770801602270957
0.056	0.08644245780257041
0.058	0.08517689958243126
0.060000000000000005	0.08391134136229209
0.062	0.08264578314215293
0.064	0.08197787289092032
0.066	0.08130996263968769
0.068	0.08064205238845508
0.07	0.07997414213722245
0.07200000000000001	0.07930623188598984
0.07400000000000001	0.07863832163475722
0.076	0.0779704113835246
0.078	0.07730250113229198
0.08	0.07663459088105937
0.082	0.07596668062982675
0.084	0.07529877037859413
0.08600000000000001	0.0746308601273615
0.08800000000000001	0.07396294987612889
0.09	0.07329503962489628
0.092	0.07262712937366365
0.094	0.07195921912243104
0.096	0.0717810034834935
0.098	0.07160278784455597
0.1	0.07142457220561843
0.10200000000000001	0.0712463565666809
0.10400000000000001	0.07106814092774337
0.10600000000000001	0.07088992528880583
0.108	0.0707117096498683
0.11	0.07053349401093076
0.112	0.07035527837199322
0.114	0.07017706273305568
0.116	0.06999884709411815
0.11800000000000001	0.06982063145518061
0.12000000000000001	0.06964241581624309
0.122	0.06946420017730555
0.124	0.06928598453836801
0.126	0.06910776889943047
0.128	0.06907945541343272
0.13	0.06905114192743494
0.132	0.06902282844143719
0.134	0.06899451495543943
0.136	0.06896620146944166
0.138	0.0689378879834439
0.14	0.06890957449744614
0.14200000000000002	0.06888126101144837
0.14400000000000002	0.06885294752545061
0.14600000000000002	0.06882463403945285
0.148	0.0687963205534551
0.15	0.06876800706745732
0.152	0.06873969358145957
0.154	0.06871138009546181
0.156	0.06868306660946404
0.158	0.06865475312346628
