0	0.022678958496279975
10	0.022678958496279975
20	0.022678958496279975
30	0.02193176844262106
40	0.021054087480569528
50	0.02008307861885138
60	0.019605498956585705
70	0.019931193441234077
80	0.0203872464434103
90	0.021039453626840655
100	0.02231823525634314
110	0.023270237766771618
120	0.02393261731297501
130	0.023942772452344982
140	0.023646300527455495
150	0.022200210813292327
160	0.019973169026213638
170	0.017862851123159065
180	0.016127265301728134
190	0.014373602996731348
200	0.013632975005944944
210	0.013876510482227756
220	0.015628013694259923
230	0.017976755054092124
240	0.021300570460143387
250	0.022810937982564977
260	0.025243077390871723
270	0.02729878249525997
280	0.02938701527813505
290	0.030720431890279655
300	0.03288797501530425
310	0.035800037720045065
320	0.03971911473943572
330	0.04485103438258211
340	0.05147660673046593
350	0.05923690753121679
360	0.06604412505810141
370	0.07258430575683017
