0.002	0.44445590848128874
0.004	0.3689629839827931
0.006	0.30753717589081125
0.008	0.2637834175161944
0.01	0.22002965914157757
0.012	0.19356698869225578
0.014	0.16710431824293398
0.016	0.15298515372087657
0.018000000000000002	0.13886598919881915
0.020000000000000004	0.12474682467676174
0.022	0.11062766015470438
0.024	0.10348364721250124
0.026000000000000002	0.0963396342702981
0.028000000000000004	0.08919562132809496
0.03	0.08205160838589184
0.032	0.07865899527077135
0.034	0.07526638215565085
0.036000000000000004	0.07187376904053035
0.038000000000000006	0.06848115592540985
0.04	0.06508854281028936
0.042	0.061695929695168863
0.044000000000000004	0.05830331658004836
0.046	0.05491070346492787
0.048	0.05343656354436037
0.05	0.051962423623792865
0.052000000000000005	0.05048828370322537
0.054000000000000006	0.049014143782657865
0.056	0.04754000386209037
0.058	0.046065863941522865
0.060000000000000005	0.04459172402095536
0.062	0.043117584100387865
0.064	0.04255043966389534
0.066	0.041983295227402816
0.068	0.04141615079091029
0.07	0.04084900635441776
0.07200000000000001	0.04028186191792524
0.07400000000000001	0.03971471748143271
0.076	0.03914757304494019
0.078	0.03858042860844767
0.08	0.03801328417195514
0.082	0.03744613973546261
0.084	0.03687899529897008
0.08600000000000001	0.03631185086247756
0.08800000000000001	0.03574470642598503
0.09	0.03517756198949251
0.092	0.034610417552999984
0.094	0.03404327311650746
0.096	0.03383602536756642
0.098	0.03362877761862538
0.1	0.03342152986968434
