0	0.8809365336734243
10	0.8809365336734243
20	0.8809365336734243
30	0.8832668060677614
40	0.8691288285374432
50	0.8593319931240475
60	0.8604474502447031
70	0.8513724173701737
80	0.8461756526410006
90	0.8481208996904014
100	0.8469830587872941
110	0.8519597079234763
120	0.8475586036135113
130	0.8476469695969974
140	0.8535442134556492
150	0.8446910473522722
160	0.8360713769490854
170	0.8283484382671314
180	0.8111367897365491
190	0.7346254038717974
200	0.6314415018905406
210	0.5714352531158666
220	0.5449273168617743
230	0.5208762621700247
240	0.49359602296905614
250	0.39416997841274737
260	0.3555553334200061
270	0.30776937213207917
280	0.24946021306304472
290	0.1933264493275699
300	0.14616747074699446
310	0.11590553424557523
320	0.09772169564843851
330	0.08524806572064535
340	0.07649046728899396
350	0.06981803629315259
360	0.06568944891669366
370	0.061681855396462336
380	0.060125049398417084
390	0.061725145036421604
400	0.05985422359053335
410	0.05835279654642288
420	0.05509842020919631
430	0.053033427048464615
440	0.051235330680999565
